	stat	logfc	pval	qval	initial_mean	final_mean	initial_mean_ori	final_mean_ori
CALD1	0.03230125574848486	0.9202614336618861	0.05010280560983016	0.27522405217457835	0.12080623075635913	0.2375453238132524	0.18061142	0.36128858
BSCL2	0.03233200109953793	0.47219219055897027	0.04994137506647511	0.27522405217457835	0.03816473441412025	0.05681487849337411	0.042329814	0.06429768
RMST	0.031666783504038176	0.8560614590738672	0.053527942314818944	0.27522405217457835	0.05347248452508787	0.10489091169058194	0.06300124	0.12707718
IQGAP2	0.03210560351451486	0.7752119831777865	0.05113986001292581	0.27522405217457835	0.08174674614392459	0.043607877280040716	0.08739547	0.04560886
IFT80	0.03166678350403751	0.13350990347578576	0.05352794231482261	0.27522405217457835	0.0323366717229033	0.02859457185663415	0.030340992	0.027562521
ST8SIA1	0.03255001358882037	0.0405095003247996	0.0488085533475191	0.27522405217457835	0.04638517495351466	0.04799085434773823	0.055371154	0.057669915
HMGCS1	0.03177578974867801	0.3884562623101714	0.0529266307320978	0.27522405217457835	0.3218905382471593	0.42444205406178404	0.6368708	0.84730446
RAPGEF6	0.03196026185499201	0.09948628589420543	0.05192124471261428	0.27522405217457835	0.11222209152912678	0.10407785724459964	0.13910483	0.12746662
FOS	0.032139143897480515	0.23324630063313723	0.05096087603894406	0.27522405217457835	0.4465811929255744	0.37842205855473554	1.4335072	1.2123113
HES1	0.03174783942953807	0.12750903699026075	0.053080300050914686	0.27522405217457835	0.05713129469985259	0.06333462371971005	0.06432709	0.070485555
TAF1D	0.032030137652840907	0.005418639052258027	0.05154440293687401	0.27522405217457835	0.21048344548392595	0.20965688176311043	0.30000904	0.2932
ILDR2	0.03183448541886935	0.5621579380333139	0.0526050738055881	0.27522405217457835	0.14655088713493553	0.0960300903190253	0.1863249	0.121504836
RBBP8	0.03204970287623665	0.8041605515384269	0.05143927789192526	0.27522405217457835	0.19391856725511564	0.10678318722157074	0.23904198	0.1335237
GINS1	0.03260870925900938	0.0023581450504167093	0.04850709767741468	0.27522405217457835	0.13483525208124025	0.135072184910437	0.17234981	0.17090133
ERP44	0.03243821231226374	0.21146028840053466	0.04938689536163743	0.27522405217457835	0.2091187291737087	0.17924465002228374	0.30739707	0.2617659
NUP133	0.031711504014658165	0.4236100674305326	0.05328059882912006	0.27522405217457835	0.09663760280554101	0.06950437665456338	0.12408729	0.09044319
SLC7A1	0.032572373844130253	0.2741764334077235	0.04869353702423884	0.27522405217457835	0.05416269223447014	0.06759217199369501	0.069363	0.0882529
EFNB2	0.03197144198264801	0.12772916102001586	0.05186080333645415	0.27522405217457835	0.07808039990393248	0.08623423239504693	0.11378245	0.12960993
MPP5	0.03225094517403404	0.5118198351942788	0.05036786177296115	0.27522405217457835	0.1048219473423033	0.07052890343254992	0.13657029	0.09442181
VAX2OS	0.03184007548269829	0.017899836615639483	0.0525745303731453	0.27522405217457835	0.09233351216691185	0.09107168172861393	0.13880658	0.14085704
HMGN3	0.031937901599682794	0.12337433759907462	0.052042295378785575	0.27522405217457835	0.3696586763309017	0.33854106423518626	0.64123684	0.5849882
GPATCH8	0.03170870898274425	0.37428063185062577	0.053296031208997174	0.27522405217457835	0.2483546179359648	0.189318005052525	0.33838752	0.26441768
GPM6A	0.03217268428044817	0.09533339028522525	0.0507823910641626	0.27522405217457835	0.20763291090358216	0.19371657260299266	0.29983097	0.29061982
DDX42	0.03206926809963362	0.44470251081570455	0.051334323436339924	0.27522405217457835	0.1551188064219524	0.11131869937621366	0.20456685	0.14585271
EXOC7	0.03194069663159571	0.05792521872540681	0.052027151795340454	0.27522405217457835	0.10921938491158324	0.10452746514173954	0.12448703	0.11834579
SIX6	0.032580758939872445	0.07277298866488148	0.048650461798674605	0.27522405217457835	0.5687473174083855	0.540277985283018	1.1990945	1.1316886
DHFR	0.0317841748444182	0.4792286501590183	0.052880598807872436	0.27522405217457835	0.30710048566860154	0.21747554211760034	0.41921875	0.2992415
ZFP811	0.03216988924853181	1.1554353422206016	0.050797245774366395	0.27522405217457835	0.054241227055623974	0.01883985892587289	0.055566702	0.026069237
FXN	0.032094423386858306	0.17014597153626312	0.0511996323770606	0.27522405217457835	0.11957507322334843	0.10516020302514276	0.16095841	0.14138183
4833439L19RIK	0.03175901955719418	0.18818290331658352	0.05301878992292752	0.27522405217457835	0.13345995657461643	0.11591631241947792	0.1539545	0.13225669
NR3C1	0.03155218719556885	0.4613095935052315	0.05416591331908771	0.2764854298123519	0.10087926695252136	0.07053456572384484	0.11396456	0.08133989
LYPD6	0.031591317642362116	0.03828821331121212	0.05394739642424384	0.2764854298123519	0.06266943441385626	0.06462385504131106	0.07230882	0.07789702
HDGFL2	0.031543802099826324	0.04429666024919039	0.05421282937497096	0.2764854298123519	0.11213424829382758	0.10844121131567082	0.1638863	0.16996662
RNH1	0.03131460948288911	0.5240515971431647	0.05550769654129617	0.27850770353422794	0.11319009992593662	0.07566838060582179	0.11201951	0.07535836
PEX3	0.03128106909992323	0.2094725087121857	0.05569922051719378	0.27850770353422794	0.03541284960657515	0.042509304097579866	0.03869283	0.044752672
AGAP1	0.03108262183403776	0.5698969950843192	0.05684309617227856	0.27850770353422794	0.05583629864448035	0.03435160253866841	0.05966552	0.036505207
GSK3B	0.03124613120100006	0.2786886435301443	0.055899278832525656	0.27850770353422794	0.13960497072773298	0.17148455239202456	0.22077544	0.2714232
CNIH4	0.03117206285528118	0.41827695557558375	0.05632527698327228	0.27850770353422794	0.29503930634330233	0.21826635004980252	0.43105787	0.3203017
ASRGL1	0.031118957248917667	0.00755876018822022	0.056632281754387614	0.27850770353422794	0.07637169910634177	0.0768254167779233	0.09875762	0.09853441
CNOT8	0.031051876482986907	0.23600531427823623	0.05702195990694592	0.27850770353422794	0.08230838283184115	0.06837841266464616	0.1030155	0.089846306
EME1	0.031356534961598403	1.3772560679075794	0.055269023114541405	0.27850770353422794	0.15543015283819253	0.053682379548751595	0.20524004	0.070559375
PRMT7	0.031186038014850204	0.05559083630056745	0.05624470469259146	0.27850770353422794	0.14573325656646471	0.15185118166829892	0.17889583	0.1883998
DLGAP5	0.031437590887100186	0.926271382964803	0.054809886717159695	0.27850770353422794	0.08715251266726856	0.04112326317937272	0.120982826	0.057086237
HELZ	0.030987590748966398	0.13224367907269635	0.05739737938108558	0.27850770353422794	0.1267365090380477	0.13986278601241037	0.15980645	0.17591855
KRIT1	0.030995975844708257	0.4061586516689628	0.05734830162434812	0.27850770353422794	0.06023430438486181	0.04300091268416794	0.075977296	0.05508466
UBR7	0.031046286419155633	0.16383793238340122	0.05705452814125245	0.27850770353422794	0.16746762586364314	0.14841598693058491	0.22228514	0.19728261
HMGCR	0.031174857887194873	0.14491634728650463	0.056309155250446885	0.27850770353422794	0.20316431991776662	0.2256886562442442	0.32632887	0.37345996
HBP1	0.03095964042982846	0.18982748613893297	0.05756121058735508	0.27850770353422794	0.0755190831286902	0.08754540211515659	0.097968556	0.11293907
PARD3	0.03131740451480358	0.15886960210043066	0.05549175970666176	0.27850770353422794	0.0358921072758925	0.0412345015897743	0.033757154	0.03878177
DUT	0.03126988897226746	0.46790506875400195	0.05576317760852478	0.27850770353422794	0.3935101429575474	0.2817433699084099	0.5630311	0.40388468
NUMA1	0.0313984604403057	0.20979068874800805	0.05503116094853333	0.27850770353422794	0.12093861505044132	0.10321773256085486	0.14625181	0.12100362
EMC2	0.030959640429827573	0.07106814415296846	0.0575612105873603	0.27850770353422794	0.15373207674536654	0.16199959072105236	0.1806737	0.19093737
ACTN4	0.031040696355329245	0.054000069556201166	0.05708711101778152	0.27850770353422794	0.1367151151720194	0.14231072998562988	0.16403191	0.17343229
WTAP	0.03091771495112039	0.1421490899830114	0.05780764676884709	0.278984730058349	0.054148087390277225	0.06079047918784844	0.078781985	0.089139864
SMG5	0.03077796335542704	0.0392787106189185	0.05863509522324639	0.2796211534652103	0.019792384770871828	0.02061465279248627	0.019804213	0.020891787
OPHN1	0.0307472180043743	0.3247431571235708	0.058818375688503566	0.2796211534652103	0.036860383124330515	0.02741522866931511	0.040550277	0.030663986
LMBRD2	0.030705292525666006	0.012165888669472063	0.0590690277784478	0.2796211534652103	0.07407160936339918	0.0747835619882752	0.08877446	0.08757372
ARHGEF7	0.030741627940546246	0.5879704690111835	0.05885174766077372	0.2796211534652103	0.022441633823861787	0.03876401607299255	0.026102202	0.045087013
LPAR1	0.030682932270355123	0.3097068501873744	0.0592030510682916	0.2796211534652103	0.1693132528735917	0.21225085522272982	0.232017	0.29343826
OXR1	0.03065218691930305	0.5261714618691447	0.059387722336383564	0.2796211534652103	0.05353807870342099	0.08150134357726188	0.06131935	0.09816764
ARID3A	0.030674547174613265	0.9125581425311818	0.059253371240184594	0.2796211534652103	0.06006221874956809	0.12188374174375773	0.074137695	0.14886886
MYSM1	0.030646596855473995	0.17824628949893045	0.059421347397747404	0.2796211534652103	0.11826283986380963	0.13513037958307	0.15169995	0.1776777
ANLN	0.03069690742992437	1.6712600043147812	0.05911925859544631	0.2796211534652103	0.07639651800955308	0.017126692716518236	0.09366735	0.020998491
RAD18	0.030775168323510793	1.1046869513458089	0.05865173853532357	0.2796211534652103	0.1753005887269334	0.07616539653065885	0.22998357	0.097089924
ADD1	0.030576721057627765	0.4212642820474246	0.05984292102984046	0.2802074242762008	0.08058831247238246	0.11130685810051626	0.114710644	0.16678312
TSHZ2	0.030599081312939203	1.023234445199968	0.05970776331760641	0.2802074242762008	0.053336973583000866	0.021162554218904235	0.067738816	0.027069045
CCDC18	0.030495665132126093	0.42174535652575496	0.06033487760192413	0.2818116684030466	0.08195721050653776	0.05864798368719829	0.08130004	0.061004877
COPS7B	0.030406224110882007	0.536168019547146	0.06088139347358268	0.28366219625839634	0.1131612676837969	0.07493202790962396	0.1258865	0.08225859
SMN1	0.03023013710030742	0.31613060494734085	0.06196865052569289	0.28520693546825	0.14545556723713043	0.11486521955745826	0.19544692	0.15662605
NOL11	0.030263677483273188	0.1359611102785438	0.06176039396797228	0.28520693546825	0.1338314617572547	0.14804554799145658	0.17508124	0.19494012
NUP85	0.030325168185379003	0.6028532585812735	0.06138000976991709	0.28520693546825	0.2215250446474012	0.1424477654020797	0.30587724	0.20174204
NUAK2	0.03024131722796286	0.6820107655584047	0.061899170869235354	0.28520693546825	0.040865886754940246	0.02170450100472382	0.056765083	0.031452145
ZCCHC11	0.030266472515188436	0.042318392227426144	0.06174306394701923	0.28520693546825	0.13300769999913417	0.12887379911695726	0.18428944	0.17809923
EMSY	0.03011693830779738	0.06562358540587775	0.06267556411493325	0.28775861188535046	0.11555793122615134	0.10997464781567591	0.15410624	0.14992923
PKN2	0.030062435185477465	0.9320008170195572	0.06301816395889026	0.2886293092000629	0.1193670362557974	0.05780526643875828	0.12521908	0.060767386
S100A10	0.029841627664280113	0.2155371947653289	0.06442107693958987	0.2936294014130582	0.13256091384630445	0.15553263617641097	0.15363121	0.18263443
SPOP	0.02985839785576494	0.207761072729368	0.06431368219368427	0.2936294014130582	0.27395701731882266	0.23587268896692176	0.35737193	0.3124709
GOLGB1	0.029673925749448715	0.2795957546532979	0.065502702098305	0.29370227191347936	0.16526750285750905	0.13438919337647667	0.22506474	0.18217446
2810004N23RIK	0.029576099632462993	0.11871901922052715	0.06614012304391625	0.29370227191347936	0.2257921277708781	0.24601610580513833	0.31900135	0.34301347
MED13	0.029721441291984174	0.5479197675714843	0.06519482154598721	0.29370227191347936	0.037901790825156344	0.060031275318298466	0.042560127	0.06919991
SH3RF1	0.029564919504807108	0.40127180386760675	0.0662132760541394	0.29370227191347936	0.027064282518176507	0.018064722232070788	0.033808533	0.022566337
SMG7	0.029727031355811562	0.2725964632668957	0.06515867424836164	0.29370227191347936	0.04218942530137117	0.05304377736452111	0.04670626	0.057228327
FAM184B	0.029598459887775097	0.25412881670862575	0.06599400485801699	0.29370227191347936	0.0609781336022677	0.07464961199873882	0.06614717	0.085168116
DYNC2H1	0.029550944345238195	0.18278497336161573	0.06630480542402872	0.29370227191347936	0.1797205952281975	0.157143972112646	0.21307796	0.19253598
TXNDC16	0.02955094434523864	0.7148617168486743	0.06630480542402584	0.29370227191347936	0.05709529060743107	0.030878713420650985	0.059503168	0.0330251
SLBP	0.0295816896962926	0.8131552674516881	0.06610357002373046	0.29370227191347936	0.20113870386090726	0.11016658648284378	0.24846604	0.13624743
MTBP	0.029782931994088657	0.5136138805709823	0.06479805611621181	0.29370227191347936	0.08247453890886763	0.054775233962999575	0.0993277	0.067299835
LARP7	0.029564919504808773	0.03305025074039212	0.06621327605412852	0.29370227191347936	0.33616098366928704	0.32832103400615825	0.5536498	0.5407725
UTP4	0.029754981674951164	0.032589862891707455	0.0649781709938354	0.29370227191347936	0.09234436993401436	0.09005837153510278	0.119037166	0.11570012
LONP2	0.029522994026099703	0.4623371587972772	0.06648815807631892	0.29382471730682386	0.03331440169507444	0.04967736963564718	0.041038644	0.065575264
PCDH9	0.029391627526147657	0.1490535566068229	0.0673551777376048	0.29505615849323086	0.04087321652760042	0.03587959820326045	0.058921378	0.055807825
SP1	0.029394422558061573	0.0004912166296328946	0.06733663995583106	0.29505615849323086	0.0563192341060689	0.05634181868311331	0.055589266	0.05482815
AW549877	0.029386037462320602	0.2044063244208719	0.06739226513543861	0.29505615849323086	0.09853149472079178	0.08419402374031529	0.13670523	0.119677596
POLA1	0.029386037462319825	0.14800529563415088	0.06739226513544383	0.29505615849323086	0.24221951881501533	0.21762746366760893	0.35221085	0.314174
TANGO2	0.029330136824042508	0.33728108399730994	0.06776400774414859	0.2954642539126604	0.048759774069910285	0.036510220023947486	0.052435968	0.03823164
TSEN2	0.02925746599428314	0.003026146683904916	0.06824963866109679	0.2954642539126604	0.08557851488086189	0.08537824284453069	0.09799903	0.09564849
ZSCAN26	0.02925467096236778	0.4022886904640287	0.06826837027340749	0.2954642539126604	0.059113632935240794	0.08134077346704688	0.08651662	0.12242508
RANBP3	0.02927144115385072	0.11934856430634551	0.06815604009264553	0.2954642539126604	0.07948230061084187	0.08719963613951436	0.10673195	0.12056125
MBNL2	0.029299391472990544	0.38969651322086263	0.06796914023632206	0.2954642539126604	0.08026150882591981	0.10825320730758073	0.10431859	0.14435315
THAP3	0.028994732994379158	0.5644270741692534	0.07002781280614012	0.2973546712041824	0.05344467918308538	0.08382199973956526	0.066585064	0.09996341
TRMT10A	0.029019888281603512	0.1554820012485165	0.06985603430581167	0.2973546712041824	0.05879626793371113	0.05176751552574626	0.07832036	0.07337726
ARVCF	0.02898075783480969	0.16722974499114154	0.070123385631087	0.2973546712041824	0.062150962011175134	0.07101833157969449	0.07750438	0.08842211
ZFP91	0.029061813760311472	0.8423584430702318	0.06957045768278325	0.2973546712041824	0.06314661120710369	0.030796137994374365	0.068036765	0.0334117
USP37	0.0290841740156218	0.013006574170144398	0.06941851815135691	0.2973546712041824	0.22269045215384764	0.22060206634829288	0.29754665	0.30090028
CPSF2	0.028983552866723272	0.3252778724333744	0.07010426304359774	0.2973546712041824	0.1881418472031985	0.1481458540400143	0.22787929	0.18597797
ACADM	0.029148459749644196	0.2797873841409338	0.06898311550321856	0.2973546712041824	0.07763090139782289	0.09638531259889288	0.09742592	0.12405445
PCNX4	0.028989142930550216	0.19010179807473282	0.07006602990328359	0.2973546712041824	0.026556730360822973	0.031705534248816156	0.035471063	0.04234817
IQGAP3	0.029025478345430678	1.6890127057965723	0.06981790538109611	0.2973546712041824	0.022243597227412152	0.0	0.022064157	0.0
MN1	0.028916472100790735	0.4831976502436302	0.07056431341939562	0.2982102237639426	0.07874939764569056	0.11405732164996696	0.11233135	0.16884099
ZFP367	0.02890529197313363	0.9220979134423376	0.07064121357842201	0.2982102237639426	0.03203335150103173	0.06964768373765243	0.036373835	0.08042872
PGM2	0.028810260888063377	0.50760693138875	0.071297467624164	0.29897404757066104	0.15947686631712463	0.10920803049378892	0.2134183	0.14536464
CKAP5	0.028838211207202535	0.5068732682871431	0.0711039677495009	0.29897404757066104	0.20279131627664912	0.13975103864777313	0.31852412	0.21896337
SPOUT1	0.028827031079545762	0.05923307948811537	0.07118131925092441	0.29897404757066104	0.132486165660451	0.12675454408191345	0.15988152	0.15674302
BRMS1	0.028779515537011635	0.16256854629775294	0.07151078409758416	0.2992036576322424	0.06348323440311136	0.07224817544453364	0.07277188	0.084754616
HAUS1	0.028740385090216702	0.36611632788268805	0.07178298569691188	0.2996780840930812	0.1382442607566315	0.10501802134367606	0.18057026	0.1393242
ARAF	0.028709639739164072	0.14981416177549942	0.07199741533526616	0.2999097632177643	0.04976778325748147	0.056307965821521394	0.057863183	0.06945844
GIGYF2	0.028628583813661512	0.7674003789925138	0.07256508384528315	0.3008549190566938	0.10478276601974809	0.057432017470446024	0.12908685	0.07545053
HNRNPLL	0.02860901859026388	0.2551602794457365	0.07270261954947133	0.3008549190566938	0.05664009638658656	0.04583733970572944	0.060022876	0.048108753
POLE	0.02861181362217824	0.2630407393170063	0.07268295937918512	0.3008549190566938	0.07179038018334682	0.058158350934515754	0.07132516	0.059136238
PREB	0.028427341515861237	0.7142743329272754	0.07398928546564254	0.30351691668188585	0.12365134654045941	0.07146205081585848	0.13386062	0.07800901
CLASP2	0.028458086866914978	0.26353306696034956	0.0737703273792869	0.30351691668188585	0.034359207827555895	0.026953231595087848	0.05106348	0.040056966
RIOK3	0.028441316675431594	0.5101967491436276	0.07388969758546371	0.30351691668188585	0.03943207168679365	0.024707576281661196	0.045167696	0.02824992
TSPAN7	0.028483242154139665	0.4551225759143616	0.07359154851920091	0.30351691668188585	0.22889905953801548	0.16426448735422028	0.3406855	0.25135767
SLC24A5	0.028262434632943978	0.08331967555040654	0.0751721797705922	0.30472577847505083	0.11449569766499375	0.12189734842375843	0.18096799	0.19682528
HAT1	0.028332310430790875	0.5087868679756343	0.07466920472610417	0.30472577847505083	0.44231149318885166	0.307890474505896	0.6820959	0.47614357
DDX52	0.028284794888255416	0.03792389893477719	0.07501094746703263	0.30472577847505083	0.13554577029185844	0.131769679578134	0.18551286	0.180038
REXO4	0.02832672036696393	0.7125323060806477	0.0747093479762011	0.30472577847505083	0.08766819611143478	0.04960182658808127	0.11940067	0.068595484
ZNRF3	0.02825125450529009	1.3029672080564785	0.07525289494932363	0.30472577847505083	0.053151060329990125	0.015594605143262587	0.06911843	0.019960936
LNPK	0.02826802469677303	0.5679344937049847	0.07513184694318809	0.30472577847505083	0.08243029441361384	0.05235180327234644	0.10232181	0.062714614
FBXO11	0.028175788643613475	0.9170635721471397	0.07579945155868373	0.3049431208898981	0.07813543437403267	0.036675277227533644	0.101969846	0.04649387
INPP1	0.028164608515959477	0.4502428382359571	0.0758806793935034	0.3049431208898981	0.04122909675714033	0.05999278886684371	0.046204522	0.067511216
SFPQ	0.028132465648949223	0.00455771309209668	0.07611457866409221	0.3049431208898981	0.08203797868698585	0.08232920170680372	0.11376738	0.11198287
RGS12	0.028203738962753966	0.240276408511339	0.07559667172407836	0.3049431208898981	0.0501954273669849	0.061103979605125563	0.054173503	0.06290395
B3GNT5	0.028133863164907513	0.07150182920453149	0.07610439773135658	0.3049431208898981	0.0443733775757856	0.04174425233355829	0.044661958	0.042739846
PRTG	0.028108707877681827	1.3294669543991098	0.07628781318355204	0.3049896260113617	0.006235666530598708	0.03080182174255455	0.00591945	0.029975375
NARS	0.028047217175577233	0.10037070743978133	0.07673757805039738	0.30613913272959803	0.29600038195083006	0.3180473714241977	0.5450354	0.5963819
PLCB4	0.028013676792610354	1.1645362314614736	0.07698375270008662	0.30647329397692713	0.038561826607180376	0.011663801976468886	0.03598408	0.010852093
TERF1	0.02780125436715697	0.46480849751730596	0.07855681777867507	0.3081844389778791	0.15981951312977513	0.11304565754337656	0.20472953	0.14468512
ANAPC4	0.02782361462246552	0.39018842007519333	0.07839009347027182	0.3081844389778791	0.1591114835138317	0.1190371258108389	0.20185757	0.14799121
KIF14	0.027932620867107683	1.7961413000681983	0.07758115243152286	0.3081844389778791	0.024729010357314438	0.0	0.024114178	0.0
CNTNAP2	0.027829204686294795	0.04838409231158133	0.07834845434360815	0.3081844389778791	0.07850588633221113	0.08152446917428081	0.095878586	0.10693209
MIOS	0.027876720228830254	0.5007553661369196	0.07799519865101334	0.3081844389778791	0.04931757370657451	0.03192190339797059	0.067129575	0.04120265
1110008L16RIK	0.027820819590553048	0.5700804797908866	0.07841091932467403	0.3081844389778791	0.01857969460834417	0.03242959712852836	0.019681338	0.034352444
SMARCAD1	0.02784597487777929	0.13191340916844088	0.0782236375905232	0.3081844389778791	0.09387232447330383	0.08479598803166495	0.11275487	0.106562026
DIDO1	0.027734173601224432	0.04846039498134595	0.07905860344064564	0.3095095118101625	0.11085392516162934	0.1149823806276579	0.12058433	0.12551297
TET3	0.027703428250173134	0.41100688068533453	0.0792893981674605	0.3097703816604513	0.0752043630091075	0.054082055607443655	0.08099894	0.058249135
TTC1	0.027653117675720762	0.39613165542614237	0.0796681619387376	0.3103769373019258	0.17887965684157667	0.13352834414651002	0.24184395	0.18246497
POU2F2	0.027639142516151627	0.20123112367223145	0.0797736166356301	0.3103769373019258	0.0848726946420237	0.0725210283958086	0.10739246	0.09285228
PRPF6	0.027381999580075478	0.5699087607313947	0.08173287524015804	0.3115476097880665	0.18463563177982747	0.12111812113584187	0.21837516	0.14395577
3110043O21RIK	0.027566471686391147	0.2590672701275919	0.08032368368620246	0.3115476097880665	0.03564698338817591	0.028143897173062673	0.04355986	0.033051804
UPF3B	0.027437900218353795	0.46141871209144103	0.08130389330905574	0.3115476097880665	0.18487868926026002	0.1315348786979303	0.24834494	0.18156585
STT3B	0.027340074101368628	0.48606675572685054	0.08205572976399544	0.3115476097880665	0.04913293481750387	0.032219079537738865	0.051546123	0.03376154
GINS2	0.027460260473665676	0.11061888371439436	0.08113277692347487	0.3115476097880665	0.2859617987916225	0.3095473794214467	0.40599144	0.44788605
DDX10	0.02742951512261127	0.15070425522665323	0.08136813209721394	0.3115476097880665	0.10432222039583097	0.11691038223527046	0.12150211	0.1365185
IGBP1	0.027423925058782883	0.057780400448714596	0.0814109792205242	0.3115476097880665	0.12071200950344943	0.12605331406424197	0.13837253	0.1498012
3110082I17RIK	0.02747703066514806	0.06505314251940163	0.0810046180835361	0.3115476097880665	0.08398752882333062	0.07984362858707507	0.10805878	0.10227423
TMEM206	0.027362434356678844	0.9275583168104711	0.0818834213200279	0.3115476097880665	0.02023324394948738	0.047505267027352166	0.021607388	0.049726266
MCMBP	0.027373614484334174	0.22028813535720743	0.08179736942036264	0.3115476097880665	0.12671867459583824	0.1492726389878699	0.21086279	0.24844694
NSL1	0.027384794611990726	0.6682179000940494	0.08171138570066516	0.3115476097880665	0.08755594331283827	0.051390348827239155	0.09185539	0.051806644
PARP2	0.02734007410136796	0.3409227526317453	0.08205572976400055	0.3115476097880665	0.19266748947317547	0.15001331146267913	0.2663872	0.20730641
INA	0.027292558558831836	0.17517078528068178	0.08242279202495917	0.31168699108436465	0.018494012556316226	0.015236083203680239	0.02613349	0.02123978
NAA16	0.02731212378222947	0.19102293418276156	0.08227149929722455	0.31168699108436465	0.06302118089743902	0.05396541457917869	0.07048891	0.06371014
CHD7	0.026733552176058106	0.10428419267111351	0.08683442935232377	0.31185465339782376	0.2511485182721459	0.23293768907090556	0.35612178	0.33432287
SP3	0.026853738548355377	1.3344379659323737	0.08587134276878505	0.31185465339782376	0.09731336762655879	0.0325547426717344	0.101294085	0.034349803
KLF7	0.027211502633331053	0.6124696671157367	0.08305180828402148	0.31185465339782376	0.04185530463072422	0.06928023543078494	0.058051966	0.096089475
E130114P18RIK	0.02658262045270776	0.02469681388918891	0.08805528977338573	0.31185465339782376	0.1934684891375839	0.19001505154556383	0.26633054	0.26330507
TEAD2	0.02677268262285326	0.12831436760741743	0.08651998422010743	0.31185465339782376	0.29516145927571186	0.32354632236115677	0.41678536	0.46928263
EFEMP1	0.026437278793189245	0.9255625690013168	0.089242985074099	0.31185465339782376	0.08285028584060064	0.038883371189762005	0.11212842	0.05294428
CDC45	0.026979514984479813	0.6446919246389343	0.08487204569887785	0.31185465339782376	0.22433064766129618	0.13988476301527217	0.28574455	0.17654075
BMPR1B	0.026820198165388054	0.3155860895969383	0.0861393033366471	0.31185465339782376	0.08556886339299678	0.06679192274662574	0.098790824	0.076701924
ALKBH1	0.027082931165291257	0.21358783911236184	0.08405695347488207	0.31185465339782376	0.08519468051133604	0.10038473691867573	0.10918028	0.13081716
TCOF1	0.02670001179309156	0.18213366122405522	0.08710463270019508	0.31185465339782376	0.17228182122341085	0.1968097712877948	0.2498467	0.2865172
NFIA	0.026901254090890614	0.3145601040957979	0.08549280056562836	0.31185465339782376	0.03124209327598667	0.04129000328869713	0.047174305	0.062346246
SENP2	0.0265602601973981	0.19543333654800482	0.08823724109502695	0.31185465339782376	0.03187758563774134	0.026572137082867434	0.037364192	0.031145595
TBC1D31	0.026465229112327515	0.6792603913967632	0.08901366124774457	0.31185465339782376	0.054427574912946315	0.030234075997091207	0.058613636	0.03123813
NEDD9	0.026484794335725592	0.21094608965689376	0.08885339574903817	0.31185465339782376	0.09311533140042136	0.07908860148631007	0.112234324	0.09253558
FAM204A	0.026725167080317913	0.2407638457256122	0.08690192140446973	0.31185465339782376	0.07765634651740055	0.06418331320049922	0.08857379	0.07302826
LSM4	0.02675870746328346	0.2507259041702198	0.0866321881887655	0.31185465339782376	0.3779750693147812	0.3160827324354064	0.6303608	0.5303067
ZFP444	0.02721709269715822	0.20070664466874621	0.08300831227476946	0.31185465339782376	0.02472206335699564	0.02021250983748934	0.03078129	0.028780371
KANSL1L	0.026456844016585657	1.3747858298303293	0.08908241229190828	0.31185465339782376	0.015932941024574283	0.0	0.0151579715	0.0
RPA2	0.02676988759093768	0.3790713282830125	0.08654241631816928	0.31185465339782376	0.4537174658429471	0.34656738296335404	0.67121327	0.5222646
TM9SF4	0.02662454593141783	0.43494200249674714	0.08771488527847371	0.31185465339782376	0.07322534982931046	0.10250872898431476	0.101892404	0.14453328
ATXN3	0.02675311739945574	0.6027837122999392	0.08667710021655362	0.31185465339782376	0.027424100064990655	0.04683388497566821	0.03418627	0.058669362
RBPJ	0.026451253952758602	0.5781875510341337	0.08912826827236775	0.31185465339782376	0.11447938151721528	0.07337687736070445	0.17329495	0.11140617
PDIA4	0.02709970135677664	0.0011709089374605543	0.08392533201623942	0.31185465339782376	0.25531282221812196	0.25509757844623465	0.40455127	0.40646026
EFCAB2	0.026694421729264173	0.45860490007970506	0.08714972757337047	0.31185465339782376	0.04510148249777058	0.0657211349394439	0.052782908	0.07896617
DKC1	0.02713044670782705	0.04595729531391776	0.08368442808181287	0.31185465339782376	0.2865122566196548	0.29610975831031683	0.41853362	0.44055822
DDX24	0.026462434080413266	0.04996333419792737	0.0890365738727662	0.31185465339782376	0.2406124523121553	0.23208182455158324	0.37018028	0.36735785
POU4F1	0.026515539686776557	1.1931103402396959	0.08860198418435039	0.31185465339782376	0.0035654826767671783	0.02101681871083757	0.005035376	0.030872945
THBS3	0.026909639186632472	0.08149704365807597	0.08542612892776158	0.31185465339782376	0.018343516667299612	0.01999071282011679	0.023400238	0.024906468
TYMS	0.026456844016585546	0.5595144504267309	0.08908241229190916	0.31185465339782376	0.437346091180212	0.29353796231429524	0.67626137	0.4562927
UBXN2B	0.026454048984672185	0.3719890346620722	0.08910533808678389	0.31185465339782376	0.05825507467655694	0.0783313369159703	0.07455189	0.100905016
PHLPP1	0.026931999441943577	0.016442197673421192	0.08524852829217888	0.31185465339782376	0.023124899316832932	0.023504578722315556	0.030136291	0.030631088
SPATS2	0.026549080069744213	0.0029375146098517876	0.088328321775057	0.31185465339782376	0.08201000559199291	0.08219754078010627	0.10304104	0.09677235
