	stat	logfc	pval	qval	initial_mean	final_mean	initial_mean_ori	final_mean_ori
CALD1	0.34475867042219366	0.30848341304612026	0.0	0.0	0.7845590656524734	0.6315986281539308	0.26686496	0.2145006
SULF2	0.341695813130262	0.29965563903389564	0.0	0.0	0.5437518386502339	0.6715857734767072	0.08772672	0.10852129
RPA2	0.39808802975746804	0.37644334310064226	0.0	0.0	0.9483050558437108	0.7282152991140923	0.615129	0.46842426
TPD52	0.2739817970561583	0.3232715112955389	0.0	0.0	0.9104016541901607	0.725635990898226	0.19354343	0.15225679
ENO1	0.37745397379380785	0.062131930757173756	0.0	0.0	0.9851754783592338	0.9432264649333864	2.1785307	2.0829427
MSH3	0.30436034080877916	0.2620911700025743	0.0	0.0	0.8609537952501315	0.7162695101034081	0.099580236	0.08293281
GPR137C	0.3526970964645446	1.2099416554025542	0.0	0.0	0.6505615950867855	0.2755515941331138	0.008444582	0.0033624854
E130114P18RIK	0.4215881115414103	0.3849419364269642	0.0	0.0	0.5529212052740153	0.7250665807395517	0.30049056	0.3940447
ASPM	0.5115706827592796	1.8443279828558572	0.0	0.0	0.10761889233886011	0.4123525589726139	0.04480911	0.1716906
KIF15	0.47719832205152724	0.9561797292100246	0.0	0.0	0.4410088481451517	0.8650318114747116	0.19924192	0.39302737
9330185C12RIK	0.38261282027031585	2.021338497492864	0.0	0.0	0.4504604196351022	0.10342499944537556	0.00085005903	0.0001771347
USP32	0.25345812630970677	0.552464527065818	0.0	0.0	0.5254168478127427	0.7752364067954365	0.022281822	0.032927625
LHX4	0.4401660765917724	1.6288427540182568	0.0	0.0	0.22043205347003567	0.7026452867845299	0.0021998207	0.0072566886
MAPK1IP1L	0.267018218775415	0.34815803456895716	0.0	0.0	0.6412999597754138	0.8190621016443541	0.07883662	0.10188447
MCM3	0.47041162610679166	0.6423446449576286	0.0	0.0	0.9024629746846864	0.5745884698538847	0.7820099	0.49589062
IPCEF1	0.38494287931307125	1.4408107200988947	0.0	0.0	0.6158859697468064	0.22055151023279973	0.004212216	0.0014932853
BLCAP	0.30702155550315746	0.3870212596837761	0.0	0.0	0.474377470553656	0.6234158741241955	0.08264144	0.10860547
MED13	0.29163013238569546	0.5074334398928442	0.0	0.0	0.6336658684246649	0.904983298217832	0.06018966	0.087607875
AURKA	0.5067443218767711	1.9308038605415117	0.0	0.0	0.10413924752338291	0.42517594677678144	0.057872627	0.23628028
PROX1	0.2847024625491039	0.5185782691443774	0.0	0.0	0.4869412082216473	0.7018895627896391	0.047516305	0.06868974
ATF6B	0.31635908092506204	0.25180717495661825	0.0	0.0	0.7558548810421445	0.9019016413141541	0.1809771	0.21678917
XKR4	0.4282684120960637	1.5869271465646018	0.0	0.0	0.6086382461335241	0.19593212163534043	0.0042650127	0.0013669553
KCNQ3	0.31823961944472645	2.9921780973477423	0.0	0.0	0.04460679323984833	0.4244922488186181	0.00022444829	0.0027438668
TSPAN9	0.36358533469686694	0.6960216336373217	0.0	0.0	0.7743433421596333	0.4741532205234315	0.029366286	0.017767752
HDDC2	0.22742849412660848	0.27532349195499684	0.0	0.0	0.8877220524491898	0.7317563350165692	0.17802966	0.1462019
LAG3	0.2988969375281657	0.5413048820090367	0.0	0.0	0.689453416862297	0.47062879884272635	0.014794516	0.00999786
EXOSC9	0.26148565849125105	0.20033077761436055	0.0	0.0	0.7082202668074397	0.8152076189173134	0.12976988	0.14956194
SEPT4	0.32054839940946656	0.4790252131207755	0.0	0.0	0.7950454080339648	0.5675896725193753	0.07805123	0.05550322
CDON	0.28654975250936976	0.5302066209401204	0.0	0.0	0.7239516019191191	0.49822886337579164	0.06663492	0.045848094
CCDC77	0.2909704809671988	0.394674193868962	0.0	0.0	0.4935444568692924	0.6519826245238501	0.07970182	0.10528779
MITD1	0.3382259934712748	0.5243991689228398	0.0	0.0	0.8000738751231595	0.5532027242572203	0.06193891	0.042455718
RPL36A	0.33970887922051574	0.05230387659598117	0.0	0.0	0.9735525293899904	0.9385331725643442	1.8384997	1.7719965
CLK1	0.2553253654056118	0.23768131614870325	0.0	0.0	0.7722145031581215	0.9123060757303227	0.15111634	0.17956439
BRD8	0.433662658373125	0.6011616576956379	0.0	0.0	0.5644658752697634	0.861428835909588	0.3147059	0.4820919
TRPM3	0.20583022994034983	0.219950831570172	0.0	0.0	0.7657960154620322	0.6560943453487424	0.079941966	0.06824286
WNK1	0.3105525525114402	0.3792706509941213	0.0	0.0	0.6445083807136314	0.8413086658873099	0.11087056	0.14571597
MGARP	0.35723884967858865	0.22197956771880356	0.0	0.0	0.8851107431946902	0.7574573704469142	0.550747	0.47098973
CDK19	0.33682423420696916	0.7484159666820801	0.0	0.0	0.417771737234253	0.7086339701797871	0.017153762	0.029166877
POLE2	0.3640947026268756	0.45761993448196303	0.0	0.0	0.900191296350434	0.6527890905885319	0.09540296	0.06833573
HNRNPDL	0.35842648822035805	0.18342787713449163	0.0	0.0	0.8382928423956018	0.9533034055606584	0.84535366	0.9638511
CENPA	0.5033689281264804	1.7079954824050878	0.0	0.0	0.10706325645175696	0.3724533538723098	0.13235745	0.46044722
MXI1	0.32769683968047303	0.43386406956084195	0.0	0.0	0.7664739484479003	0.5648053349092085	0.03207721	0.023468917
MCM5	0.505266755897033	0.7272706467883648	0.0	0.0	0.8957995799971674	0.5371442446965065	0.5280195	0.31483623
CAR14	0.4573981399576207	0.7039711495653376	0.0	0.0	0.8657228897133554	0.527588870839488	0.16649649	0.10010812
MEIS2	0.27501782216706194	0.5046084339836039	0.0	0.0	0.54419916002822	0.7762635409677235	0.036946967	0.053537395
XRN1	0.22257420445420295	0.27477542826354434	0.0	0.0	0.7448088212282491	0.9031720555947024	0.1543734	0.18832566
LRP1B	0.4071422774532838	2.627406400048074	0.0	0.0	0.22100797535150885	0.027385124956829442	0.0003425944	4.2150252e-05
HSP90B1	0.3630267588989463	0.15085861756109337	0.0	0.0	0.6697026354531967	0.7446262753408731	0.9967565	1.1082696
NCAPD2	0.405216520892834	0.628337987044322	0.0	0.0	0.5739341936276977	0.8926356634237186	0.17774981	0.27773663
CDCA8	0.505898478525634	1.024789387286028	0.0	0.0	0.3349989672489758	0.691956402931236	0.44247025	0.91394335
POU6F2	0.35190578075082346	1.08751421227085	0.0	0.0	0.3296454177116879	0.7117722128123368	0.008214837	0.01850031
GNG2	0.22937552976507614	0.39725468382904994	0.0	0.0	0.8439078282036929	0.6383737432741013	0.059926506	0.04477166
RPS6KA2	0.307288873920733	0.6070129883779233	0.0	0.0	0.8221578409322249	0.5363571015104367	0.030653987	0.019353855
MIAT	0.3804862424110912	0.6549584913050146	0.0	0.0	0.6897157589237658	0.4343851148497957	0.14653572	0.09216611
SDHAF3	0.3473467382858906	0.32236647412655145	0.0	0.0	0.8540727920067502	0.6810482188659288	0.13074926	0.10365363
FNBP1	0.2611904112837766	0.6397051605195445	0.0	0.0	0.7697208896709886	0.49045925832151926	0.027290735	0.017130852
MECP2	0.2581860714563913	0.24990178700146518	0.0	0.0	0.6667435144955827	0.7947334175224908	0.078463696	0.093904555
IQSEC1	0.31295708832725067	0.49215350976913635	0.0	0.0	0.44809379496549573	0.6343285542064209	0.035639025	0.050649133
DDX39	0.38038250690576314	0.17360856894419072	0.0	0.0	0.6967065559107806	0.7870774209472242	0.5615988	0.63444453
CWC15	0.2851573028416964	0.13193854912575192	0.0	0.0	0.7229186928189487	0.7931067187826033	0.43280274	0.47482342
SEC62	0.3404895553952293	0.19606818738243884	0.0	0.0	0.8135394017692381	0.9334237132408617	0.56250405	0.64793617
ZFR	0.2671246141654955	0.16995131923544715	0.0	0.0	0.8376571980501907	0.943631743897348	0.43144146	0.48754352
RAD21	0.5052002587782329	0.6024665637728372	0.0	0.0	0.4970045397883025	0.7597901596939357	0.29909408	0.4572367
TIMELESS	0.34012116135707715	0.3024890188889719	0.0	0.0	0.9355659479829427	0.7567142866897951	0.2575868	0.20731515
3110043O21RIK	0.2953326919604813	0.49881750144100806	0.0	0.0	0.7060387687644951	0.49673103865353124	0.033859275	0.023548314
CBY1	0.3868034686970967	0.43076825891311027	0.0	0.0	0.5705178135056578	0.7725096787085178	0.17801292	0.24124174
ICA1	0.2620335947501615	0.6307453054898033	0.0	0.0	0.6459396652640803	0.41363383307686363	0.008673074	0.005425901
CDKN3	0.47554786356290935	1.5392730733037978	0.0	0.0	0.11021681731414226	0.33940779750223476	0.03467528	0.106781
ATXN3	0.29138542298851056	0.4481768837919481	0.0	0.0	0.5394590347053869	0.7396352570704946	0.04830991	0.06634095
VPS37B	0.3434925652802403	0.7448445957259565	0.0	0.0	0.8187057598711293	0.4845153672097062	0.04148049	0.0242169
MSTN	0.27366793065542083	0.7511986389535615	0.0	0.0	0.2985591720613181	0.5093639289562674	0.0038706313	0.0064295116
MKI67	0.4818930186388112	1.0285982516164185	0.0	0.0	0.3900462030930409	0.806110715244378	0.3967319	0.82088906
TSC1	0.24461533945167446	0.48263684445651817	0.0	0.0	0.4889930556487178	0.687240601538329	0.017956343	0.025018902
FAM118B	0.2650751729640771	0.40290483557201845	0.0	0.0	0.5844417533966961	0.7759515005244714	0.06339666	0.08496044
SECISBP2	0.24322554966875265	0.23628092418239394	0.0	0.0	0.9058556348638096	0.7674981712617802	0.10972237	0.09262696
CDCA7	0.41838960012712745	0.7237529091490688	0.0	0.0	0.8163030158754682	0.4903432011005696	0.53651947	0.32226706
MSI1	0.2407199382323666	0.24841264353617531	0.0	0.0	0.7155018543349917	0.8518232056239852	0.3388692	0.40738553
PCGF5	0.2779516750485217	0.3126003096065615	0.0	0.0	0.8594347488675856	0.6900594523054319	0.06501301	0.051766325
CSPP1	0.3238094181154211	0.38809919809392185	0.0	0.0	0.6785117153696442	0.8910332845813902	0.13363457	0.17651206
CCNB2	0.5219269440412009	1.2694260525603633	0.0	0.0	0.17335950462057842	0.4320167693693572	0.13434081	0.33478105
JAM3	0.23529377333828072	0.11763762480475015	0.0	0.0	0.7761830644612748	0.8429746766991278	0.56861526	0.61755264
TADA2A	0.32113889382440985	0.3726606606902031	0.0	0.0	0.8833758101810815	0.6800048635250782	0.11073183	0.0839085
ARRDC3	0.3587616336991102	0.45241686689888744	0.0	0.0	0.566732795433458	0.7791611470552797	0.09324932	0.12845193
CNTRL	0.40774474134961236	0.4440269667241436	0.0	0.0	0.3315895293332957	0.45469712518719313	0.13353914	0.18311755
LDHB	0.2910383080283737	0.1666932022145176	0.0	0.0	0.9076546361177189	0.8075223021539794	0.4854903	0.43181497
CYP51	0.4107809997940245	0.5718142202491161	0.0	0.0	0.7617783368981855	0.5092294916393367	0.3775038	0.25233632
SLC35B1	0.3712072344537304	0.4166180542330822	0.0	0.0	0.6357243478575578	0.8519095513041929	0.10826663	0.1461344
ACLY	0.32062021629777027	0.22728745954840837	0.0	0.0	0.9127349299995088	0.7782366392528605	0.1470176	0.12478856
NSRP1	0.3142311731234593	0.3009008355894646	0.0	0.0	0.7285031316693226	0.8997718996459378	0.25582048	0.31874558
FUT10	0.42619237204712657	0.47588823687095827	0.0	0.0	0.4864886605452773	0.6805036328977846	0.042105332	0.058958706
SNX5	0.27275958001261325	0.368838825461781	0.0	0.0	0.9120232607266215	0.7040199190947866	0.12405262	0.094142854
PARP2	0.21137741959064993	0.24182572142071695	0.0	0.0	0.9042369335638809	0.7631468061575709	0.2361449	0.19825125
UBR7	0.3554248082777245	0.3023688695299873	0.0	0.0	0.9288758160255322	0.7513529818085418	0.22544274	0.18092322
CCDC34	0.39715972997901894	0.3012002375420708	0.0	0.0	0.7003642549554239	0.8652888700397238	0.55323064	0.68389606
USP37	0.279570214920114	0.32882099368872053	0.0	0.0	0.859023109055032	0.6819047993265644	0.30526772	0.24093235
BIRC5	0.5018448141635823	0.8619295375305464	0.0	0.0	0.4039684642364753	0.7423742148932088	0.5315388	0.9768106
RANGAP1	0.502709276707983	0.9857698183216058	0.0	0.0	0.30031306998279655	0.6045346171641509	0.17576772	0.35382295
GIGYF2	0.29449083843647317	0.2915714458450283	0.0	0.0	0.706363896986816	0.866809893247194	0.11544613	0.14307223
NEDD9	0.34061191009382175	0.368321697662236	0.0	0.0	0.8744105415733114	0.6751379618213436	0.11366883	0.08695522
ATF6	0.33011866474717066	0.7943471402566331	0.0	0.0	0.38413747583434354	0.6735496214176239	0.018973239	0.033751547
CCNE2	0.3758460734612228	0.8284125313256804	0.0	0.0	0.8798488054133994	0.491117074943733	0.37700075	0.2065744
RABEPK	0.3237881390374041	0.4295335557238696	0.0	0.0	0.8064895748044484	0.5962449856179269	0.09135234	0.0667882
RNF121	0.31428171093374857	0.2834097328684802	0.0	0.0	0.9160085827071629	0.7508519907957837	0.10935236	0.08872882
KCTD20	0.23817708840945195	0.31900538950781265	0.0	0.0	0.6184266987685978	0.7739435997754205	0.09130353	0.11438383
SGK1	0.4719703185714659	2.9181688149631007	0.0	0.0	0.037339671578314956	0.3478339861620161	0.0002509177	0.002450146
CCDC39	0.3681430472194247	0.5884703006526004	0.0	0.0	0.3904967168045126	0.592207516964003	0.040412102	0.06128694
PPIP5K2	0.3002614584059423	0.2980753956649625	0.0	0.0	0.6716396845696672	0.8280781187363704	0.06127029	0.075960726
KIF20A	0.5216822346440173	1.3854149031730465	0.0	0.0	0.197349910884417	0.5316955842340886	0.10903132	0.29374966
ATL2	0.383171396068237	0.6542139353550306	0.0	0.0	0.5003028836819658	0.7930933701061353	0.047710374	0.0763301
TROAP	0.4684406515055589	1.5610027939126374	0.0	0.0	0.1177263717139513	0.36686797990661885	0.018153707	0.056571983
LIG1	0.40205923769220797	0.5268043706451702	0.0	0.0	0.9448626600982556	0.6527610742042571	0.81987864	0.56180704
PPP1R17	0.37614265061107144	0.6596054378364872	0.0	0.0	0.6832825265834117	0.42888347843109836	0.070344985	0.04411009
CKS2	0.5236771482080187	1.1087488783091572	0.0	0.0	0.25519728753804893	0.5619206106756602	0.35148528	0.7739378
RIN2	0.3155877143469813	0.8447254463744642	0.0	0.0	0.3428384470745333	0.6236706605820926	0.008170883	0.0150685655
MAU2	0.3214939884388023	0.4248624489832185	0.0	0.0	0.6436629422770846	0.8675062242359106	0.044853795	0.06064371
ACADSB	0.270765996390987	0.25474728058147267	0.0	0.0	0.6437910578956719	0.7700555821893489	0.08971193	0.107480206
DNAJC11	0.298258565187684	0.35252316287669966	0.0	0.0	0.6947012931078683	0.8897567524498928	0.10614936	0.13659097
WWP2	0.38279502237582874	0.7786306537916126	0.0	0.0	0.4445580794482659	0.7697952111405117	0.021627426	0.037999768
TUB	0.35581581133626683	1.4902358751973526	0.0	0.0	0.5444375886567587	0.18735446979397793	0.0074995216	0.0025566672
CAMKMT	0.3978659293806748	1.2951386519391244	0.0	0.0	0.6299687854298985	0.2507853610079733	0.007922573	0.0029572567
GRPEL2	0.21387904119990875	0.2501310553945703	0.0	0.0	0.7487125299917492	0.8923483051160607	0.09893993	0.11948905
KLC2	0.3974217286270908	0.9308339091372646	0.0	0.0	0.3723671074425243	0.718936090682553	0.021476934	0.041680742
TIPIN	0.39361942337410283	0.2654401818589405	0.0	0.0	0.968230046807808	0.8038334599356659	0.97596925	0.80716604
LIMA1	0.29358514767841604	0.2722274206376932	0.0	0.0	0.8844171227240963	0.7306132635400654	0.08301447	0.06834434
RFC2	0.312241579328962	0.268796263059632	0.0	0.0	0.9515433676663259	0.7880923330269418	0.5605327	0.46164334
DSCC1	0.42025417933828	0.8647480242371474	0.0	0.0	0.8919624591586269	0.4853057480638952	0.16975	0.09098173
PPP1R10	0.36198408407616167	0.3691472427996118	0.0	0.0	0.562042780740847	0.7288442571602753	0.115626514	0.14994183
PCNA	0.41284773024633015	0.5448165380508083	0.0	0.0	0.9418410285646046	0.6424666238972652	1.1147761	0.75500196
ANP32E	0.40026514542698255	0.18585628861340764	0.0	0.0	0.8094065079332806	0.9220682763031836	0.97069895	1.1065185
PRIM1	0.4029104008128477	0.39112467896404557	0.0	0.0	0.9408156160217879	0.7150301143066183	0.5148715	0.38846377
ZDHHC4	0.31577390627962065	0.48393731135921625	0.0	0.0	0.7762439017127671	0.5521829152307293	0.06869655	0.0487215
HELLS	0.48802538293455355	0.7143170092972898	0.0	0.0	0.9237260755376686	0.5591000726030111	0.59766984	0.35932285
ARHGEF26	0.34435968770939274	0.3462310019962634	0.0	0.0	0.8336958377431106	0.6536819242530881	0.089309655	0.06941549
SCAMP2	0.27277420937874775	0.25853043712041246	0.0	0.0	0.7283952458404988	0.8733123614591822	0.10085358	0.121313125
CNTN5	0.39427774485022404	2.5931615286142784	0.0	0.0	0.08430404513251849	0.5590490802498863	0.00036284613	0.0027004937
PITPNM1	0.373557242632124	0.37707886283109787	0.0	0.0	0.635534266225215	0.8283615440698074	0.0966096	0.12621297
EPS15	0.2531229808309544	0.6278092487308842	0.0	0.0	0.5252557225371289	0.8170861236423259	0.036021627	0.057189852
CLTB	0.30396401798073047	0.327689556503166	0.0	0.0	0.9003337121244607	0.7153644054004162	0.13478918	0.105751395
TMEM218	0.3090776464164552	0.5863986172087285	0.0	0.0	0.35698332690585943	0.5410232280587338	0.07393463	0.11210541
DTL	0.5122250144082721	0.998106942285806	0.0	0.0	0.8629068130313352	0.4270264824457403	0.24955127	0.12230208
HSD17B7	0.33519106496923945	0.8886761021974832	0.0	0.0	0.728059124015895	0.3886327633910677	0.061566137	0.03270498
RACGAP1	0.5226916609074026	1.311046193792372	0.0	0.0	0.23775045160191885	0.6047218990280868	0.16004157	0.4072306
CP	0.29480337489483377	0.20322606878823513	0.0	0.0	0.9132605571421277	0.7919497193552543	0.46146312	0.39759248
HMMR	0.539621827353898	1.7943442887398355	0.0	0.0	0.12388523589877584	0.4543913712229914	0.09632295	0.35329726
CDKN1A	0.3017376944433038	0.5614243118812252	0.0	0.0	0.8450048567539183	0.569379365106586	0.041067176	0.027592774
GINS2	0.4977086933742183	0.7947124159372234	0.0	0.0	0.8965484898978073	0.5125871946553894	0.4460106	0.25321603
NIN	0.3265278203319676	0.47747392097609886	0.0	0.0	0.5159105873143711	0.7222272483220796	0.03043992	0.042811126
SPATA13	0.351187611867783	0.7218231436375853	0.0	0.0	0.5003327190886322	0.8316738437640924	0.041342374	0.069919065
NCAPH2	0.3410707402135411	0.2696942367589652	0.0	0.0	0.7239878829232723	0.8748607783393287	0.2358527	0.2851153
CCDC61	0.30435502103927503	0.5580229457962949	0.0	0.0	0.44246607585120834	0.6561433058891015	0.030799588	0.046085734
BORCS5	0.28892236970815544	0.4127722639758663	0.0	0.0	0.8055724456114496	0.6026405116884712	0.044635728	0.0332131
EFCAB2	0.2734418404515002	0.4154714977817894	0.0	0.0	0.6310646677742615	0.8450100599456003	0.05233661	0.07119334
FBXO34	0.31100606286165655	1.073442072856917	0.0	0.0	0.29164548395696605	0.6247973283115051	0.012698064	0.027694443
DRAXIN	0.42372266905489253	2.0022409761778577	0.0	0.0	0.5070660753577187	0.11906588162137881	0.008925281	0.0020631235
TAF11	0.28496712108192723	0.3108251118234662	0.0	0.0	0.7048662254185706	0.8767321624284691	0.151595	0.18889672
PCYT2	0.24065876088307003	0.38278276418288515	0.0	0.0	0.8650949763650704	0.661160048660788	0.10335987	0.07818174
KLHL13	0.31153404998492973	0.3577280396381732	0.0	0.0	0.7749824690659903	0.6025944919249246	0.05744065	0.0444872
KALRN	0.28263706203917316	0.8090607597547868	0.0	0.0	0.7335486608862744	0.4143828634534744	0.01117653	0.0061093476
KRIT1	0.3564701429852597	0.46515177078973674	0.0	0.0	0.5779604420274682	0.801657382696916	0.057670653	0.080460474
IFT74	0.35000928292264544	0.20529860876424447	0.0	0.0	0.7876814699587049	0.9096668723041175	0.4578476	0.5291541
SLC7A6	0.3101083517578558	0.3343060759018232	0.0	0.0	0.8991557215178346	0.7111109986097341	0.08486761	0.06640238
TMCC3	0.28357999118375843	0.9764011969763906	0.0	0.0	0.320009825353087	0.6393112362854249	0.005134821	0.010227322
MCM4	0.42980316559797005	0.8244164076990272	0.0	0.0	0.8305411348747471	0.46466248045777875	0.47750196	0.26669306
LTBP1	0.25931386259123956	1.001419638969639	0.0	0.0	0.3802086097661288	0.7711855426686792	0.0057887817	0.012204133
KCNIP4	0.394805731973497	2.196748936403451	0.0	0.0	0.4067028999219619	0.0808948338280966	0.0020575027	0.00038059842
DKC1	0.27610970485775865	0.2599131661683552	0.0	0.0	0.916910135439391	0.7640980469965404	0.48989654	0.40655878
LOCKD	0.5073361462340906	0.9126224244060087	0.0	0.0	0.3743307910147697	0.7134889529781495	0.3647301	0.6951897
CENPE	0.4905815321812266	1.3392444070629275	0.0	0.0	0.23133747831454055	0.6006291162039655	0.25887054	0.6721141
CENPF	0.49220007205282135	1.3247154490131057	0.0	0.0	0.22092583327517942	0.5684310600918365	0.3801387	0.9780777
FABP5	0.3605437564829531	0.30613920069392264	0.0	0.0	0.897342791061665	0.7238618490325679	0.6229182	0.50208795
BUB1B	0.46265806205470494	1.4849955566362998	0.0	0.0	0.2004624995028782	0.5791188646511852	0.079166576	0.22870539
IFT80	0.3406225496328291	0.7129096112789512	0.0	0.0	0.5209155731217026	0.860227176215088	0.03898842	0.0660283
TRIM59	0.4280010936784875	0.629763831550029	0.0	0.0	0.35106727242637636	0.5486836074102872	0.08748202	0.13674459
SFPQ	0.26095235159847396	0.31121910926399365	0.0	0.0	0.6308781438471073	0.7851732248155172	0.13595955	0.17059803
CCNB1	0.5327127767105713	1.7226187414034715	0.0	0.0	0.130876664699671	0.4549422075061074	0.18744203	0.6515699
IRS1	0.3274002625306247	0.47836371242171283	0.0	0.0	0.7884155888304216	0.5630957417623857	0.030685034	0.021738263
UBN2	0.31402370211280317	0.48811613151996225	0.0	0.0	0.5293097366134759	0.7464423897787305	0.027036918	0.038451523
HBP1	0.3222680149016349	0.32618810200878473	0.0	0.0	0.6310677724833443	0.7937044032077498	0.106947914	0.13479392
CKB	0.39718632882653837	0.07084968175201241	0.0	0.0	0.9607927982230602	0.9142695947367132	2.6271338	2.4996603
MIF	0.33499955326709685	0.09166413056266141	0.0	0.0	0.9839009055030266	0.9227160142637246	1.8310344	1.7132431
E2F3	0.3604333712657445	0.4613790464097056	0.0	0.0	0.9069405695090853	0.6559663044038442	0.11539872	0.08216774
MDK	0.4280449817768964	0.25894120350941285	0.0	0.0	0.9364246804837355	0.7809280679057788	1.7908838	1.4932535
ASH1L	0.3581299110705096	0.35615667406495666	0.0	0.0	0.7087736156778014	0.9100384315851586	0.3023264	0.39099428
RPL14	0.36619734152333316	0.04673596588975704	0.0	0.0	0.9872310717872819	0.955443525058245	2.4608455	2.3815703
CDC25C	0.5183706781277733	1.3591295545967417	0.0	0.0	0.15598200738008478	0.4157942345070995	0.037393987	0.09967947
SERPING1	0.32529363380703924	0.8128838946066872	0.0	0.0	0.765554539194253	0.431478856281729	0.037463844	0.020534609
KITL	0.32197941740604363	0.7361515231201283	0.0	0.0	0.32182314236742815	0.5427265949849341	0.0080863815	0.013725103
DPH3	0.2791127147427702	0.238526016192843	0.0	0.0	0.7441069433364551	0.8796853209409088	0.12101082	0.14337729
TACC3	0.47739648346555086	1.2577340675426223	0.0	0.0	0.2452193259827323	0.6002801415496882	0.14720723	0.36035323
IGSF3	0.3108025816781289	0.42207901529460773	0.0	0.0	0.5317143595575821	0.7158197676351915	0.043840002	0.05902916
MPPED2	0.278818797477674	0.822556664283373	0.0	0.0	0.3827812669825668	0.6846483296922965	0.019755691	0.035821866
GRB10	0.2899065270663971	0.15987092744344364	0.0	0.0	0.9305791355420269	0.831917227333804	0.86213547	0.76930034
LNPK	0.3220844828537479	0.39836998496372344	0.0	0.0	0.5884071978247015	0.7787114098360536	0.07104094	0.0941793
TRMT6	0.322734824675612	0.44127794682213656	0.0	0.0	0.7940769577303632	0.5821881577871091	0.11572778	0.08443335
ANAPC2	0.28190559373237334	0.24014159900838936	0.0	0.0	0.8876425120074322	0.7499999923550141	0.15769544	0.13244453
AAMDC	0.275867655345327	0.28168382643405865	0.0	0.0	0.8725984226913276	0.7160522337971066	0.09935098	0.080904454
KLHL22	0.23547730538616907	0.31970487465895425	0.0	0.0	0.819082943866995	0.6542892489850968	0.058230534	0.045874745
GABRB3	0.33806773032853077	1.6965227637215012	0.0	0.0	0.182003652497685	0.6123199600489786	0.0013924809	0.004852491
IFT88	0.3618471000114337	0.5236264404463113	0.0	0.0	0.4444868031887266	0.6433539820068805	0.0424612	0.061458703
RMDN1	0.36431946288841977	0.6188913893605675	0.0	0.0	0.536362854991304	0.8290465152298766	0.03160377	0.049678806
BORA	0.4712880581325767	1.502345022253997	0.0	0.0	0.1835447463084912	0.5383177470048972	0.0348465	0.102201186
NUMA1	0.29854317285614873	0.2512629700317725	0.0	0.0	0.6069787222652641	0.7243580797844983	0.13987507	0.16692698
PDCD11	0.24648656837470784	0.2573456315902286	0.0	0.0	0.7208401232073597	0.8635567754306767	0.14116302	0.169476
MPP6	0.2500228851524944	0.6005034077329857	0.0	0.0	0.7943079594747431	0.5204602288299607	0.038846277	0.025308985
CEP89	0.4842616460104693	0.8051457715785659	0.0	0.0	0.22336298288286846	0.39776035201051824	0.08041099	0.14319427
CKAP5	0.49808772695137904	0.7620962622636653	0.0	0.0	0.4056941814051645	0.6949978298376653	0.3652871	0.6257761
DHX32	0.36228731093789046	0.3844247252527	0.0	0.0	0.7832972388237737	0.5977326502242001	0.10473403	0.07983845
LPAR1	0.3929371629352154	0.3753456163904026	0.0	0.0	0.7942456460011292	0.6100096216008888	0.26171166	0.20095113
0610009O20RIK	0.444396623289832	0.4880179347411898	0.0	0.0	0.5491027146306708	0.774150886346375	0.13766396	0.19408514
MCM6	0.49881254554629895	0.7581837399779134	0.0	0.0	0.9017036787472191	0.5290358614035546	0.63128734	0.36832535
AP2A2	0.30545887321135445	0.6918103828226723	0.0	0.0	0.4873919219383066	0.7934417658936429	0.038809948	0.06504747
PLATR25	0.32157511492373936	0.35530288543707644	0.0	0.0	0.873092113294645	0.680317972011646	0.097357355	0.07542713
MAP3K12	0.29297736401258423	0.571823542746291	0.0	0.0	0.8092610272509048	0.5411708706955936	0.023494203	0.015679514
ARL6IP1	0.4914140761086041	0.7333275958555109	0.0	0.0	0.3530996117800665	0.593641914134343	0.7012097	1.1788954
ASRGL1	0.3086294558357425	0.4096736566532446	0.0	0.0	0.61867768796033	0.8251261954028712	0.11064169	0.14779352
CHST8	0.35712580457662846	1.7701792767549778	0.0	0.0	0.16940534367897134	0.6019450618982556	0.00052091375	0.0021410433
DTD1	0.30422202680167454	0.31927207996179624	0.0	0.0	0.9009649890333448	0.7201149029860929	0.15010792	0.118672274
MCM7	0.451954685812647	0.45913511774287075	0.0	0.0	0.9231939184477806	0.6688259832823747	0.7617465	0.54956377
NDE1	0.47176949727268924	0.7680463244340336	0.0	0.0	0.2770685316910792	0.4788668284639844	0.1945032	0.33616644
NLK	0.21763213858498376	0.5738270629865886	0.0	0.0	0.7787463143867867	0.5199052040573554	0.023532813	0.015369996
PRR14L	0.3045372231447878	0.3458480601347182	0.0	0.0	0.6267685612657086	0.7992677862301454	0.060790546	0.077901654
ZFP804A	0.41119860170008804	2.802160766290745	0.0	0.0	0.3581472567615267	0.04278215593109145	0.00048491056	5.736559e-05
ARL6IP5	0.33047109947681086	0.3121331517618743	0.0	0.0	0.8654825614488508	0.6951573850008952	0.34608963	0.27704313
SHMT1	0.5085224548334857	0.811136016742965	0.0	0.0	0.8990349404198762	0.5080889204814176	0.2019342	0.1127222
RORA	0.3080323117089181	0.5623137081269997	0.0	0.0	0.5601069550445514	0.8318401453026498	0.08786479	0.1319852
CDCA3	0.488505492132289	1.1869676702855427	0.0	0.0	0.30657869105348845	0.7107664312388315	0.26863068	0.6227885
CSNK1G1	0.3486354524482369	0.6100863957004842	0.0	0.0	0.47204111583944586	0.725763751993653	0.018895235	0.029447215
